Nouns, Именки, Set 15, Сет 15, "пештера", "cave"
Nouns, Именки, Set 15, Сет 15, "пискот", "shrill sound; screech, scream"
Nouns, Именки, Set 15, Сет 15, "поглед", "view, sight, outlook"
Nouns, Именки, Set 15, Сет 15, "помош (ж)", "help"
Nouns, Именки, Set 15, Сет 15, "производ", "product"
Nouns, Именки, Set 15, Сет 15, "рид", "hill"
Nouns, Именки, Set 15, Сет 15, "свеќа", "candle"
Nouns, Именки, Set 15, Сет 15, "сено", "hay"
Nouns, Именки, Set 15, Сет 15, "сеќавање", "reminiscence, recollection"
Nouns, Именки, Set 15, Сет 15, "синагога", "synagogue"
Nouns, Именки, Set 15, Сет 15, "сончоглед", "sunflower"
Nouns, Именки, Set 15, Сет 15, "стог (сено)", "hayrick, haystack"
Nouns, Именки, Set 15, Сет 15, "тек", "course"
Nouns, Именки, Set 15, Сет 15, "фирма", "company"
Nouns, Именки, Set 15, Сет 15, "фреска", "fresco"
Adjectives, Придавки, Set 15, Сет 15, "гол", "naked, bare"
Adjectives, Придавки, Set 15, Сет 15, "налутен", "angry"
Adjectives, Придавки, Set 15, Сет 15, "(не)заборавен", "(un)forgettable"
Adjectives, Придавки, Set 15, Сет 15, "(не)обичен", "(un)usual"
Adjectives, Придавки, Set 15, Сет 15, "носталгичен", "nostalgic"
Adjectives, Придавки, Set 15, Сет 15, "подводен", "underwater"
Adjectives, Придавки, Set 15, Сет 15, "последен", "last"
Adjectives, Придавки, Set 15, Сет 15, "разочаран", "disappointed"
Adjectives, Придавки, Set 15, Сет 15, "свеж", "fresh"
Adjectives, Придавки, Set 15, Сет 15, "чист", "clean"
Adjectives, Придавки, Set 15, Сет 15, "човечки", "human"
Verbs, Глаголи, Set 15, Сет 15, "дува/задува", "blow"
Verbs, Глаголи, Set 15, Сет 15, "заработува/заработи", "earn"
Verbs, Глаголи, Set 15, Сет 15, "(се) издолжува/(се) издолжи", "extend, stretch out"
Verbs, Глаголи, Set 15, Сет 15, "се изменува/се измени", "change, exchange"
Verbs, Глаголи, Set 15, Сет 15, "се интересира (за)", "to be interested (in)"
Verbs, Глаголи, Set 15, Сет 15, "навраќа/наврати", "drop by"
Verbs, Глаголи, Set 15, Сет 15, "очекува", "expect"
Verbs, Глаголи, Set 15, Сет 15, "пали/запали", "light, ignite"
Verbs, Глаголи, Set 15, Сет 15, "пука/пукне", "burst"
Verbs, Глаголи, Set 15, Сет 15, "разгледува/разгледа", "survey, examine; consider"
Verbs, Глаголи, Set 15, Сет 15, "фаќа/фати", "grasp, grip"
Adverbs, Прилози, Set 15, Сет 15, "здодевно", "boring"
Adverbs, Прилози, Set 15, Сет 15, "одозгора", "from up above"
Adverbs, Прилози, Set 15, Сет 15, "повремено", "sporadically, occasionally"
